ID,VIOLATION LAST MODIFIED DATE,VIOLATION DATE,VIOLATION CODE,VIOLATION STATUS,VIOLATION STATUS DATE,VIOLATION DESCRIPTION,VIOLATION LOCATION,VIOLATION INSPECTOR COMMENTS,VIOLATION ORDINANCE,INSPECTOR ID,INSPECTION NUMBER,INSPECTION STATUS,INSPECTION WAIVED,INSPECTION CATEGORY,DEPARTMENT BUREAU,ADDRESS,STREET NUMBER,STREET DIRECTION,STREET NAME,STREET TYPE,PROPERTY GROUP,SSA,LATITUDE,LONGITUDE,LOCATION,YEAR,MONTH,DAY
6728524,01/07/2022,01/07/2022,VT1010,OPEN,,ARRANGE COMPLETED PERMIT INSP.,,,"Arrange mechanical ventilation or warm air heating system final inspection when work completed. (13-12-100, 13-176-310, 13-184-140)",62127,13536288,FAILED,N,PERMIT,VENTILATION,4807 S PRAIRIE AVE,4807,S,PRAIRIE,AVE,317807,,41.807257286,-87.619388095,"(41.80725728595012, -87.61938809533085)",2022,01,07
6728940,02/04/2022,01/07/2022,CN197079,COMPLIED,01/31/2022,REPAIR/REPLACE SMOKE DETECTORS,OTHER   :    :OTHER BL00876,"11009 / INTERIOR STAIRWAY / SMOKE DETECTOR - LOW BATTERY CHIRPING AT TIME OF INSPECTION. CB197079 - SMOKE ALARMS / DETECTORS - REPAIR / REPLACE ( 14X-1-103.2, 14X-1-103.3, 14X-5-504.1.1, 14X-5-504.10 AND 14A- 3-314.1.4 )","Repair or replace defective or out of service smoke detectors and operate continuously. (13-196-130, 13-196-140)",371335,13642489,FAILED,N,COMPLAINT,CONSERVATION,11017 S VERNON AVE,11017,S,VERNON,AVE,510744,,41.694042179,-87.612046519,"(41.69404217904332, -87.61204651936008)",2022,01,07
6728968,01/07/2022,01/07/2022,PL154027,OPEN,,SUPPLY HOT WTR MIN TEMP 120DEG,OTHER   :    :OTHER,CB154027 - 8657 S./ -APT 3# - HOT WATER PROVIDED AT 59F.(14X-9-905.2; 14X-9-905.2.1; AND 14X-9-905.5.).,Supply adequate hot water with minimum temperature of 120 degrees F. (13-196-430),BL00831,13642525,FAILED,N,COMPLAINT,CONSERVATION,8657 S KOLIN AVE,8657,S,KOLIN,AVE,458691,,41.734784091,-87.729780403,"(41.734784090685835, -87.72978040305954)",2022,01,07
6728614,01/06/2022,01/06/2022,PL154027,OPEN,,SUPPLY HOT WTR MIN TEMP 120DEG,INTERIOR:002 :2ND FLOOR,"5242 W WASHINGTON / 2ND FLOOR / HOT WATER SUPPLY - INSUFFICIENT TEMPERATURE OF 68 DEGREES (14X-9-905.2, 14X-9-905.2.1 AND 14X-9-905.5)",Supply adequate hot water with minimum temperature of 120 degrees F. (13-196-430),447020,13642170,FAILED,N,COMPLAINT,CONSERVATION,5242 W WASHINGTON BLVD,5242,W,WASHINGTON,BLVD,34133,,41.882458924,-87.756787481,"(41.88245892447464, -87.75678748120198)",2022,01,06
6728566,01/06/2022,01/06/2022,CN197079,OPEN,,REPAIR/REPLACE SMOKE DETECTORS,OTHER   :    :OTHER,"APT 2 / SMOKE DETECTORS - OUT OF SERVICE. ONE DETECTOR  HAS BEEN REMOVED. CB197079 - SMOKE ALARMS / DETECTORS - REPAIR / REPLACE ( 14X-1-103.2, 14X-1-103.3, 14X-5-504.1.1, 14X-5-504.10 AND 14A- 3-314.1.4 )","Repair or replace defective or out of service smoke detectors and operate continuously. (13-196-130, 13-196-140)",371335,13642135,FAILED,N,COMPLAINT,CONSERVATION,6914 S EGGLESTON AVE,6914,S,EGGLESTON,AVE,395584,,41.768484185,-87.636162824,"(41.76848418549438, -87.63616282429787)",2022,01,06
6728967,01/07/2022,01/07/2022,CN132016,OPEN,,HEAT UNIT ADEQUATELY,OTHER   :    :OTHER,CB132016 - 8657 S./ - UNIT# 3 -TEMP WAS 55F AT 3:50PM -(14X-8-802.2; 14X-8-802.2.1 AND 14X-8-802.2.2).HEATING SYSTEM WAS OFF AT TIME OF INSP.,Heat dwelling unit adequately from September 15th to June 1st. (13-196-410),BL00831,13642525,FAILED,N,COMPLAINT,CONSERVATION,8657 S KOLIN AVE,8657,S,KOLIN,AVE,458691,,41.734784091,-87.729780403,"(41.734784090685835, -87.72978040305954)",2022,01,07
6728728,01/07/2022,01/07/2022,CN046013,OPEN,,UNAPPROVED HEATING DEVICE,OTHER   :    :OTHER,CB063054 - 1ST FLOOR APT. IS USING GAS STOVE AS A HEATER (14X-8-804.3).,Stop using cooking or water heating device as heating device. (13-196-400),BL00831,13642311,FAILED,N,COMPLAINT,CONSERVATION,7419 S PRINCETON AVE,7419,S,PRINCETON,AVE,408633,,41.759340836,-87.631924713,"(41.75934083585639, -87.63192471273693)",2022,01,07
6728919,01/07/2022,01/07/2022,CN107035,OPEN,,MAINTAIN EXIT SIGN ILLUMINATED,OTHER   :    :OTHER,SOUTH EXIT SIGN - NOT ILLUMINATED.,"Failed to maintain all exit signs illuminated when building is occupied and otherwise maintain exit signs in good condition.  (13-196-090, 13-160-700 thru 13-160-770)",371335,13642473,FAILED,N,COMPLAINT,CONSERVATION,3722 S INDIANA AVE,3722,S,INDIANA,AVE,296602,,41.826725447,-87.621812197,"(41.826725446665186, -87.6218121965368)",2022,01,07
6728923,01/07/2022,01/07/2022,CN197079,OPEN,,REPAIR/REPLACE SMOKE DETECTORS,OTHER   :    :OTHER,"APT - 1 / SMOKE DETECTOR - OUT OF SERVICE AT TIME OF INSPECTION. CB197079 - SMOKE ALARMS / DETECTORS - REPAIR / REPLACE ( 14X-1-103.2, 14X-1-103.3, 14X-5-504.1.1, 14X-5-504.10 AND 14A- 3-314.1.4 )","Repair or replace defective or out of service smoke detectors and operate continuously. (13-196-130, 13-196-140)",371335,13642481,FAILED,N,COMPLAINT,CONSERVATION,6018 S ST LAWRENCE AVE,6018,S,ST LAWRENCE,AVE,19359,,41.785186486,-87.611063056,"(41.785186486113574, -87.61106305555802)",2022,01,07
6728727,01/07/2022,01/07/2022,CN132016,OPEN,,HEAT UNIT ADEQUATELY,OTHER   :    :OTHER,CB132016 - 1ST FLOOR BEDROOM TEMP WAS 51F AT 11:30AM. FURNACE IS OUT OF SERVICE. (14X-8-802.2; 14X-8-802.2.1 AND 14X-8-802.2.2).,Heat dwelling unit adequately from September 15th to June 1st. (13-196-410),BL00831,13642311,FAILED,N,COMPLAINT,CONSERVATION,7419 S PRINCETON AVE,7419,S,PRINCETON,AVE,408633,,41.759340836,-87.631924713,"(41.75934083585639, -87.63192471273693)",2022,01,07
6728674,01/07/2022,01/07/2022,CN138056,OPEN,,"DEBRIS, EXCESSIVE",OTHER   :    :OTHER,FRONT AND REAR YARDS - PILES OF REFUSE ACCUMULATION.,"Remove accumulation of refuse and debris and keep premises clean. (13-196-580, 13-196-630)",BL00831,13642217,FAILED,N,COMPLAINT,CONSERVATION,11845 S SANGAMON ST,11845,S,SANGAMON,ST,532053,,41.67825224,-87.645433679,"(41.678252239930785, -87.64543367868605)",2022,01,07
6728927,01/07/2022,01/07/2022,CN132016,OPEN,,HEAT UNIT ADEQUATELY,OTHER   :    :OTHER,"APT 1 / ROOM TEMPERATURES : LIVING ROOM 63F AT 9:25 AM, KITCHEN 55F AT 9:25 AM. HEATING SYSTEM IS ON, HEAT IS INSUFFICIENT. CB132016 - HEAT DWELLING UNIT ADEQUATELY (14X-8-802.2, 14X-8-802.2.1 AND14X-8-802.2.2)",Heat dwelling unit adequately from September 15th to June 1st. (13-196-410),371335,13642481,FAILED,N,COMPLAINT,CONSERVATION,6018 S ST LAWRENCE AVE,6018,S,ST LAWRENCE,AVE,19359,,41.785186486,-87.611063056,"(41.785186486113574, -87.61106305555802)",2022,01,07
6728565,01/06/2022,01/06/2022,CN132016,OPEN,,HEAT UNIT ADEQUATELY,OTHER   :    :OTHER,"APT 2 / ROOM TEMPERATURES : BEDROOM 57F AT 9:20 AM, LIVING ROOM 567F AT 9:20 AM. HEATING SYSTEM IS OUT OF SERVICE AT TIME OF INSPECTION, NO HEAT PROVIDED. CB132016 - HEAT DWELLING UNIT ADEQUATELY (14X-8-802.2, 14X-8-802.2.1 AND14X-8-802.2.2)",Heat dwelling unit adequately from September 15th to June 1st. (13-196-410),371335,13642135,FAILED,N,COMPLAINT,CONSERVATION,6914 S EGGLESTON AVE,6914,S,EGGLESTON,AVE,395584,,41.768484185,-87.636162824,"(41.76848418549438, -87.63616282429787)",2022,01,06
6728924,01/07/2022,01/07/2022,CN132046,OPEN,,SAFE WORKING CONDITIONS,OTHER   :    :OTHER,"APT 1 / FURNACE IS WORKING BUT HEAT REGISTERS ARE LOCATED AT THE CEILING. HEAT IS INSUFFICIENT. CB132046 - SAFE WORKING CONDITIONS (14X-3-305.1, 14X-8-804.1 THRU 14X-8-804.4 AND 14X-8-804.5)","Provide and maintain every facility, piece of equipment, or utility in safe and sound working condition. (13-196-400, 13-196-440)",371335,13642481,FAILED,N,COMPLAINT,CONSERVATION,6018 S ST LAWRENCE AVE,6018,S,ST LAWRENCE,AVE,19359,,41.785186486,-87.611063056,"(41.785186486113574, -87.61106305555802)",2022,01,07
6728879,01/11/2023,01/05/2022,EV1110,COMPLIED,01/10/2023,MAINTAIN OR REPAIR ELECT ELEVA,,PROVIDE MAINTENANCE CONTROL PROGRAM,"Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",541345,13642423,FAILED,N,PERIODIC,ELEVATOR,1801 W CHICAGO AVE,1801,W,CHICAGO,AVE,2287,29.0,41.895879885,-87.672291449,"(41.89587988522851, -87.67229144942195)",2022,01,05
6728625,01/07/2022,01/07/2022,CN046013,OPEN,,UNAPPROVED HEATING DEVICE,OTHER   :    :OTHER,APT 5 /UNAPPROVE HEATING DEVICE - STOVE AND ELECT HEATERS USED FOR HEAT. PER SECTION CODE . (14X-8-802.2,Stop using cooking or water heating device as heating device. (13-196-400),87296,13642177,FAILED,N,COMPLAINT,CONSERVATION,6415 S KEDZIE AVE,6415,S,KEDZIE,AVE,384497,3.0,41.77669007,-87.702938701,"(41.77669006981786, -87.70293870108675)",2022,01,07
6728673,01/07/2022,01/07/2022,CN140016,OPEN,,DWELLING CLEAN AND SANITARY,OTHER   :    :OTHER,1ST FLOOR HALLWAY - REFUSE ACCUMULATION.,"Keep premises clean, sanitary, and safe. (13-196-620 A, 13-196-630)",BL00831,13642217,FAILED,N,COMPLAINT,CONSERVATION,11845 S SANGAMON ST,11845,S,SANGAMON,ST,532053,,41.67825224,-87.645433679,"(41.678252239930785, -87.64543367868605)",2022,01,07
6728882,01/07/2022,01/07/2022,CN079024,OPEN,,REPAIR / REBUILD  SHED,EXTERIOR:N   :,"REAR GARAGE - ROTTED EAVES,SIDING PANELS AND OVERHEAD/SERVICE DOOR FRAMES.","Failed to maintain shed in sound condition and repair.  (13-196-530, 13-196-641)",BL00904,13642428,FAILED,N,COMPLAINT,CONSERVATION,3306 W PIERCE AVE,3306,W,PIERCE,AVE,63726,,41.909267397,-87.709791014,"(41.90926739681558, -87.70979101383644)",2022,01,07
6728936,01/07/2022,01/07/2022,CN132046,OPEN,,SAFE WORKING CONDITIONS,OTHER   :    :OTHER,"837 / APT 3B / BEDROOM RADIATOR -  ONLY PARTIALLY HOT AT TIME OF INSPECTION. HEAT DOES NOT GO ALL THE WAY THROUGH, RADIATORS NEED SERVICING. CB132046 - SAFE WORKING CONDITIONS (14X-3-305.1, 14X-8-804.1 THRU 14X-8-804.4 AND 14X-8-804.5)","Provide and maintain every facility, piece of equipment, or utility in safe and sound working condition. (13-196-400, 13-196-440)",371335,13642487,FAILED,N,COMPLAINT,CONSERVATION,837 E 86TH ST,837,E,86TH,ST,26611,51.0,41.738372106,-87.603425707,"(41.73837210600832, -87.60342570705699)",2022,01,07
6728782,01/07/2022,01/07/2022,CN132046,OPEN,,SAFE WORKING CONDITIONS,OTHER   :    :OTHER,"CB132046 - SAFE WORKING CONDITIONS (14X-3-305.1, 14X-8-804.1 THRU 14X-8-804.4 AND 14X-8-804.5)GARDEN APT. - CENTRAL HOT WATER HEATING SYSTEM OFF AT TIME OF INSPECTION. NO HEAT PROVIDED.","Provide and maintain every facility, piece of equipment, or utility in safe and sound working condition. (13-196-400, 13-196-440)",282126,13642340,FAILED,N,COMPLAINT,CONSERVATION,3927 N SOUTHPORT AVE,3927,N,SOUTHPORT,AVE,9872,,41.953361595,-87.664043728,"(41.95336159522701, -87.6640437283909)",2022,01,07
6728518,01/07/2022,01/07/2022,VT1010,OPEN,,ARRANGE COMPLETED PERMIT INSP.,,,"Arrange mechanical ventilation or warm air heating system final inspection when work completed. (13-12-100, 13-176-310, 13-184-140)",62127,13450543,FAILED,N,PERMIT,VENTILATION,4807 S PRAIRIE AVE,4807,S,PRAIRIE,AVE,317807,,41.807257286,-87.619388095,"(41.80725728595012, -87.61938809533085)",2022,01,07
6728726,01/07/2022,01/07/2022,CN132046,OPEN,,SAFE WORKING CONDITIONS,OTHER   :    :OTHER,CB132046- 1ST FLOOR APT. - FURNACE IS BLOWING COLD AIR. (DEFECTIVE) (14X-3-305.1;14X-8-804.1; THRU 14X-8-804.4; 14X-8-804.5).,"Provide and maintain every facility, piece of equipment, or utility in safe and sound working condition. (13-196-400, 13-196-440)",BL00831,13642311,FAILED,N,COMPLAINT,CONSERVATION,7419 S PRINCETON AVE,7419,S,PRINCETON,AVE,408633,,41.759340836,-87.631924713,"(41.75934083585639, -87.63192471273693)",2022,01,07
6728612,01/06/2022,01/06/2022,CN132016,OPEN,,HEAT UNIT ADEQUATELY,INTERIOR:002 :2ND FL,"5242 W WASHINGTON / 2ND FL / FRONT BEDROOM TEMP 63 DEGREES AT 11:30AM, MIDDLE BEDROOM AT 63 DEGREES AT 11:31AM. HEATING SYSTEM OFF AT TIME OF INSPECTION. NO HEAT PROVIDED. (14X-8-802.2, 14X-8-802.2.1 AND 14X-8-802.2.2)",Heat dwelling unit adequately from September 15th to June 1st. (13-196-410),447020,13642170,FAILED,N,COMPLAINT,CONSERVATION,5242 W WASHINGTON BLVD,5242,W,WASHINGTON,BLVD,34133,,41.882458924,-87.756787481,"(41.88245892447464, -87.75678748120198)",2022,01,06
6728917,01/07/2022,01/07/2022,CN015062,OPEN,,OBSTRUCTIONS IN EXIT WAY,OTHER   :    :OTHER,HALLWAYS - BLOCKED BY BOXES ALONG WALLS. ROOM WITH NORTH EXIT DOOR - BLOCKED BY ITEMS BEING STORED.,"Failed to remove obstruction from exitway that hampers travel and evacuation.  (13-160-070, 13-196-080)",371335,13642473,FAILED,N,COMPLAINT,CONSERVATION,3722 S INDIANA AVE,3722,S,INDIANA,AVE,296602,,41.826725447,-87.621812197,"(41.826725446665186, -87.6218121965368)",2022,01,07
6728781,01/07/2022,01/07/2022,CN132016,OPEN,,HEAT UNIT ADEQUATELY,OTHER   :    :OTHER,"CB132016 - HEAT DWELLING UNIT ADEQUATELY (14X-8-802.2, 14X-8-802.2.1 AND14X-8-802.2.2)GARDEN APT. - ROOM TEMPERATURE 58F AT 12PM - CENTRAL HOT WATER HEATING SYSTEM OFF AT TIME OF INSPECTION. NO HEAT PROVIDED.",Heat dwelling unit adequately from September 15th to June 1st. (13-196-410),282126,13642340,FAILED,N,COMPLAINT,CONSERVATION,3927 N SOUTHPORT AVE,3927,N,SOUTHPORT,AVE,9872,,41.953361595,-87.664043728,"(41.95336159522701, -87.6640437283909)",2022,01,07
6728574,01/06/2022,01/06/2022,CN197087,OPEN,,CARB MONOX DETECT IN RESID,OTHER   :    :OTHER,"7801 APT 2N  AND 1611 APT 1E / CARBON MONOXIDE DETECTORS - MISSING. CB197087 - CARBON MONOXIDE DETECTORS  / ALARM  IN DWELLING( 14X-5-504.9, 14B-9-915.1.1, 14B-9-915.2,AND 14R-11-1105 )","Install carbon monoxide detector within 40 feet of every sleeping room in residential structure. (13-64-190, 13-64-210) A carbon monoxide detector is needed whenever there is a heating appliance on the premises that burns fossil fuel such as gas, oil, or coal, or air that is circulated through a heat exchanger. Install according to manufacturer instructions. A hard wired model requires an electrical wiring permit. In a single family residence, be sure the detector is on or below the lowest floor with a place to sleep. In a multiple dwelling residence heated by a boiler, install a detector in the same room as the boiler. Otherwise, each apartment follows single family guidelines. The owner is responsible for installation and written instructions, the tenant for testing, maintenance, and batteries.",371335,13642137,FAILED,N,COMPLAINT,CONSERVATION,7801 S MARSHFIELD AVE,7801,S,MARSHFIELD,AVE,424761,32.0,41.752070441,-87.664546674,"(41.75207044129094, -87.6645466742643)",2022,01,06
6728883,01/07/2022,01/07/2022,CN138106,OPEN,,STOP/REMOVE NUISANCE,EXTERIOR:E   :,REAR YARD - JUNK AND DEBRISWEST ELEVATION -1) MOUNDS OF DIRT WASHING ONTO NEIGHBOR PROPERTY OBSTRUCTING THE NEW FENCE INSTALLATION. 2)STORAGE SHED LEANING ONTO NEIGHBOR FENCE POST.,Remove and stop nuisance. (7-28-060),BL00904,13642428,FAILED,N,COMPLAINT,CONSERVATION,3306 W PIERCE AVE,3306,W,PIERCE,AVE,63726,,41.909267397,-87.709791014,"(41.90926739681558, -87.70979101383644)",2022,01,07
6728572,01/06/2022,01/06/2022,CN197019,OPEN,,INSTALL SMOKE DETECTORS,OTHER   :    :OTHER,"7801 / INTERIOR STAIRWAY AND APT 2N AND 1611 APT 1E / SMOKE DETECTORS - MISSING. CB197019 - SMOKE ALARMS / DETECTORS - INSTALL (14X-5-504.8, 14X-5-504.8.4,14B-9-907.2.10.1 THROUGH 14B-9-907.2.10.7, AND 14R-11-1104)","Install and maintain approved smoke detectors. (13-196-100 thru 13-196-160) Install a smoke detector in every dwelling unit. Install one on any living level with a habitable room or unenclosed heating plant, on the uppermost ceiling of enclosed porch stairwell, and within 15 feet of every sleeping room. Be sure the detector is at least 4 inches from the wall, 4 to 12 inches from the ceiling, and not above door or window.",371335,13642137,FAILED,N,COMPLAINT,CONSERVATION,7801 S MARSHFIELD AVE,7801,S,MARSHFIELD,AVE,424761,32.0,41.752070441,-87.664546674,"(41.75207044129094, -87.6645466742643)",2022,01,06
6728941,02/04/2022,01/07/2022,CN132016,COMPLIED,01/31/2022,HEAT UNIT ADEQUATELY,OTHER   :    :OTHER BL00876,"11017 APT 2 / ROOM TEMPERATURES : BEDROOM 60F AT 2:50 PM, LIVING ROOM 66F AT 2:50 PM. 11009 APT 2 / ROOM TEMPERTURES : BEDROOM 58F AT 3:10 PM, LIVING ROOM 67F AT 3:10 PM. HEATING SYSTEM IS ON, HEAT IS INSUFFICIENT. CB132016 - HEAT DWELLING UNIT ADEQUATELY (14X-8-802.2, 14X-8-802.2.1 AND14X-8-802.2.2)",Heat dwelling unit adequately from September 15th to June 1st. (13-196-410),371335,13642489,FAILED,N,COMPLAINT,CONSERVATION,11017 S VERNON AVE,11017,S,VERNON,AVE,510744,,41.694042179,-87.612046519,"(41.69404217904332, -87.61204651936008)",2022,01,07
6728969,01/07/2022,01/07/2022,CN132046,OPEN,,SAFE WORKING CONDITIONS,OTHER   :    :OTHER,CB132046 - 8657 S./- UNIT 3 - BOILER WAS OFF AT TIME OF INSPECTION ( PEOPLES ENERGY CUT GAS OFF DUE TO A GAS LEAK. PER TENANT.(14X-3-305.1: 14X-8-804.4 AND 14X-8-804.5).,"Provide and maintain every facility, piece of equipment, or utility in safe and sound working condition. (13-196-400, 13-196-440)",BL00831,13642525,FAILED,N,COMPLAINT,CONSERVATION,8657 S KOLIN AVE,8657,S,KOLIN,AVE,458691,,41.734784091,-87.729780403,"(41.734784090685835, -87.72978040305954)",2022,01,07
6728935,01/07/2022,01/07/2022,CN132016,OPEN,,HEAT UNIT ADEQUATELY,OTHER   :    :OTHER,"337 APT 3B / ROOM TEMPERATURES : BEDROOM 64F AT 2:15 PM, KITCHEN 65F AT 2:15 PM. HEATING SYSTEM IS ON, HEAT IS INSUFFICIENT. CB132016 - HEAT DWELLING UNIT ADEQUATELY (14X-8-802.2, 14X-8-802.2.1 AND14X-8-802.2.2)",Heat dwelling unit adequately from September 15th to June 1st. (13-196-410),371335,13642487,FAILED,N,COMPLAINT,CONSERVATION,837 E 86TH ST,837,E,86TH,ST,26611,51.0,41.738372106,-87.603425707,"(41.73837210600832, -87.60342570705699)",2022,01,07
6728613,01/06/2022,01/06/2022,CN197019,OPEN,,INSTALL SMOKE DETECTORS,INTERIOR:002 :,"5242 W WASHINGTON / 2ND FLOOR / MISSING SMOKE DETECTOR IN UNIT. 14X-5-504.8, 14X-5-504.8.4, 14B-9-907.2.10.1 THROUGH 14B-9-907.2.10.7, AND 14R-11-1104)","Install and maintain approved smoke detectors. (13-196-100 thru 13-196-160) Install a smoke detector in every dwelling unit. Install one on any living level with a habitable room or unenclosed heating plant, on the uppermost ceiling of enclosed porch stairwell, and within 15 feet of every sleeping room. Be sure the detector is at least 4 inches from the wall, 4 to 12 inches from the ceiling, and not above door or window.",447020,13642170,FAILED,N,COMPLAINT,CONSERVATION,5242 W WASHINGTON BLVD,5242,W,WASHINGTON,BLVD,34133,,41.882458924,-87.756787481,"(41.88245892447464, -87.75678748120198)",2022,01,06
6728696,03/08/2022,01/03/2022,EV1110,COMPLIED,03/04/2022,MAINTAIN OR REPAIR ELECT ELEVA,,ELEVATOR #2 CANTOR LEDGES IN THE HOISTWAY,"Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",541663,13738856,PASSED,N,PERMIT,ELEVATOR,1210 N STATE PKWY,1210,N,STATE,PKWY,58223,,41.904256915,-87.628835717,"(41.904256914763096, -87.62883571744985)",2022,01,03
6728567,01/06/2022,01/06/2022,CN197087,OPEN,,CARB MONOX DETECT IN RESID,OTHER   :    :OTHER,"APT 2 / CARBON MONOXIDE DETECTORS - MISSING. CB197087 - CARBON MONOXIDE DETECTORS  / ALARM  IN DWELLING( 14X-5-504.9, 14B-9-915.1.1, 14B-9-915.2,AND 14R-11-1105 )","Install carbon monoxide detector within 40 feet of every sleeping room in residential structure. (13-64-190, 13-64-210) A carbon monoxide detector is needed whenever there is a heating appliance on the premises that burns fossil fuel such as gas, oil, or coal, or air that is circulated through a heat exchanger. Install according to manufacturer instructions. A hard wired model requires an electrical wiring permit. In a single family residence, be sure the detector is on or below the lowest floor with a place to sleep. In a multiple dwelling residence heated by a boiler, install a detector in the same room as the boiler. Otherwise, each apartment follows single family guidelines. The owner is responsible for installation and written instructions, the tenant for testing, maintenance, and batteries.",371335,13642135,FAILED,N,COMPLAINT,CONSERVATION,6914 S EGGLESTON AVE,6914,S,EGGLESTON,AVE,395584,,41.768484185,-87.636162824,"(41.76848418549438, -87.63616282429787)",2022,01,06
6728918,01/07/2022,01/07/2022,CN073014,OPEN,,REPAIR EXTERIOR DOOR,OTHER   :    :OTHER,EAST ELEVATION / FRONT EXIT DOOR - DOES NOT CLOSE.,"Failed to maintain exterior door in sound condition and repair.  (13-196-550(d) and (e), 13-196-641)",371335,13642473,FAILED,N,COMPLAINT,CONSERVATION,3722 S INDIANA AVE,3722,S,INDIANA,AVE,296602,,41.826725447,-87.621812197,"(41.826725446665186, -87.6218121965368)",2022,01,07
6728953,01/07/2022,01/07/2022,CN132016,OPEN,,HEAT UNIT ADEQUATELY,OTHER   :    :OTHER,"CB132016 - HEAT DWELLING UNIT ADEQUATELY (14X-8-802.2, 14X-8-802.2.1 AND 14X-8-802.2.2)6210 N./APT. #3B-ROOM TEMPERATURE-LIVING ROOM,66F., KITCHEN 66F., REAR BEDROOM 65 F AT 2:10 PM.THE RADIANT HEATING SYSTEM IS ON AT TIME OF INSPECTION,THE HEAT IS INSUFFICENT.",Heat dwelling unit adequately from September 15th to June 1st. (13-196-410),BL00708,13642512,FAILED,N,COMPLAINT,CONSERVATION,6210 N HOYNE AVE,6210,N,HOYNE,AVE,13002,43.0,41.994577922,-87.682551634,"(41.99457792226843, -87.68255163390106)",2022,01,07
